NAME,SRR13308392,SRR13308380,SRR13308381,SRR13308382,SRR13308383
AGK,9.27784213016779,9.09275803849574,8.66610720607233,9.05495942419385,8.80660799999221
NUP205,8.48570746590127,7.59383426792503,7.52463639952726,7.91674132735862,7.09892208603511
FGD4,9.22931182780939,9.38660085818577,9.61870472710769,9.71145571724188,9.37663137362497
TTC38,9.45136082684891,10.3988664504264,10.6930938506062,10.215259821293,10.4181314302471
MICAL3,7.97232201286082,8.70031892526567,8.6957057750218,8.38861104875947,8.79414507265957
UBE2Z,7.99888474541263,7.90134418113951,7.37716176784463,7.76324358500609,7.20315292135537
HOXB2,3.90690211262558,4.84439004506906,4.39216130276292,4.66616734883238,3.49448364162673
PRAF2,6.29402019182834,6.52094689728092,6.18131756033199,6.73725934763541,4.42901753428798
SCPEP1,8.96136553699861,8.79030651847995,9.01032769056219,9.25825196028257,9.23627712280233
ENGASE,6.11132174437237,5.89055850832331,5.53163145878449,6.45926230501344,6.08232906289526
CSNK1D,9.90900532007312,9.97975199613838,10.455325647878,10.6650900390581,11.4556901794204
DUS1L,7.3189316073891,6.70408654204417,6.75963818749108,7.59144809225284,7.41332132617501
UNC93A,5.60289649447468,5.66446376080572,6.41279775428868,5.72876966002034,5.15635793007888
MAN1A1,8.80758190496547,7.8364388855197,8.02774269821603,8.28713172246906,8.30165634976699
TBC1D32,6.22369214173938,7.37030591700452,7.09565067702113,6.27464994776952,5.52147717132581
HSDL1,7.41673943512294,7.8364388855197,7.84829500584808,8.43679368460586,8.92565119386668
CUNH1ORF198,9.59234477049677,9.62012423838171,9.65870542998714,9.4565768032484,9.75228166329749
CLEC11A,4.36458417294341,6.00237178965828,5.53163145878449,4.46843197265415,4.73748822263218
TTC13,9.28000973422983,8.60079411715058,8.51657329975969,9.17750470733512,8.19824929567526
ARV1,7.6152127500004,7.73649184036387,7.4996828663453,7.41025137772781,8.07316488710611
FAM89A,9.67043253059564,9.74754612607564,9.99113429715957,9.81534690139141,9.77993342856168
SPRTN,6.83205831741975,6.93581213074141,7.34949660477402,8.006135820358,8.07316488710611
EXOC8,8.65225976902138,8.26641759421626,8.44865926578237,8.7733843291347,7.63450419018591
TRIM67,2.7224764944904,4.46173159314103,3.5267098423657,2.08812476494007,3.12149598586416
CUNH1ORF131,7.13956360454148,6.45957630978992,7.20260544448753,6.51162021038968,6.56557584511723
GNPAT,6.29402019182834,6.08597410909514,5.77289149686043,5.26293782882679,4.03613379341323
ANGPT1,4.15381698250026,3.40073047667544,3.06481110505706,4.35837532705114,3.32001020384484
TPMT,9.08800546334517,9.34478346288321,8.90340118576268,8.81043078524089,8.63553413104002
AGO4,2.7224764944904,4.46173159314103,4.0693309380278,4.03973187965279,3.91857521827127
CLSPN,3.08180497338689,0,0,4.41445286062065,0
CUNH1ORF216,6.42515814881565,6.25805028929329,5.74484995296122,7.15441148571459,7.19052850950976
