"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-tmem64|tmem64",1902.95846183125,0.269532578191541,0.31749820313353,0.848926310547288,0.395922297487969,0.999764375489961
"gene-necab1|necab1",7.59676618726179,-1.31815565313516,1.81520577168548,-0.726174229774071,0.467731967942732,0.999764375489961
"gene-tmem55a|tmem55a",216.633024700039,-0.384625026486645,0.450035820101556,-0.854654250410222,0.392742584739579,0.999764375489961
"gene-chrac1|chrac1",173.737578429097,0.546028322346338,0.437705570958422,1.24747857595398,0.212222070980886,0.999764375489961
"gene-gatad1|gatad1",121.918115755856,0.133669618078826,0.486433859893179,0.274795052524058,0.783473699345569,0.999764375489961
"gene-LOC109631650|LOC109631650",788.891604227076,0.374830846998336,0.354405914524496,1.05763146617134,0.290223491149558,0.999764375489961
"gene-mterf3|mterf3",89.2820969395016,1.02357226685021,0.756205058013354,1.35356442806566,0.175875382100224,0.999764375489961
"gene-ptdss1|ptdss1",85.0580735961295,0.681533605300665,0.556717467304901,1.22420014697941,0.220876733760246,0.999764375489961
"gene-nup153|nup153",589.630286493739,0.011195925915654,0.281460454807506,0.0397779713790026,0.968270138621776,0.999764375489961
"gene-LOC109631509|LOC109631509",16.7672766061916,1.09876344595412,0.847499292578291,1.29647712461379,0.194811156115041,0.999764375489961
"gene-cap2|cap2",28.007052874976,-0.113445882466329,0.738948737140813,-0.1535233457537,0.877985581286129,0.999764375489961
"gene-vps28|vps28",325.359069260927,0.108604021583848,0.264427544530934,0.410713724156459,0.681282462320503,0.999764375489961
"gene-mapk15|mapk15",66.4394005804365,0.49681183186414,0.80211525558316,0.61937711370786,0.535667954461056,0.999764375489961
"gene-fam83h|fam83h",80.973855079703,0.420925343905817,0.719468816217777,0.585050157029191,0.558513991738947,0.999764375489961
"gene-LOC109631668|LOC109631668",362.622413000469,0.00427918477533512,0.387873256906421,0.0110324305662752,0.99119757254728,0.999764375489961
"gene-LOC109631791|LOC109631791",274.390767920839,0.446013954321798,0.31361981069768,1.42214853497167,0.154983135489566,0.999764375489961
"gene-snrpd1|snrpd1",325.276278435502,0.0192319781483255,0.480331828271656,0.0400389418655152,0.968062080052213,0.999764375489961
"gene-LOC109631635|LOC109631635",158.818006346082,0.246172031418541,0.34787697482482,0.707641060586161,0.479168187364472,0.999764375489961
"gene-LOC109631842|LOC109631842",124.497326894581,-0.0624704348710843,0.358347246769775,-0.174329328421544,0.861606651384087,0.999764375489961
"gene-LOC109631790|LOC109631790",1900.16009607192,0.18632494487758,0.308687410135708,0.603603965563955,0.54610697569881,0.999764375489961
"gene-LOC109631918|LOC109631918",558.77840501125,0.426981690974162,0.364123039478194,1.17263025043965,0.24094411305745,0.999764375489961
"gene-LOC109631813|LOC109631813",72.1841874291432,-0.0870650806691873,0.521366541922269,-0.166993993032579,0.867374775423399,0.999764375489961
"gene-fam92a|fam92a",36.2432806287796,-0.140499701544617,0.743093761201087,-0.189073988883345,0.850034827634942,0.999764375489961
"gene-triqk|triqk",592.559721457882,-0.32634013095283,0.331060727682987,-0.985740994520265,0.324260227267926,0.999764375489961
"gene-runx1t1|runx1t1",25.6229206729959,-1.12777478028245,0.788295302130714,-1.43065013483417,0.15253051118324,0.999764375489961
"gene-otud6b|otud6b",134.177641626369,0.757153470385078,0.457190956218883,1.65609896715145,0.0977017784921654,0.999764375489961
"gene-LOC109631800|LOC109631800",1517.8278441961,0.281958449491801,0.247981712136153,1.1370130767425,0.255532819089363,0.999764375489961
"gene-LOC109631807|LOC109631807",333.069238525401,-0.34506090847523,0.586873657321401,-0.587964554500795,0.556556084680929,0.999764375489961
"gene-sgo1|sgo1",4.99593305076683,-1.38903416087519,2.42725635003327,-0.572265125954311,0.567142372198469,0.999764375489961
