"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC109644006|LOC109644006",538.190730219964,1.14692976931959,0.392183723236256,2.92447060233722,0.00345042669122675,0.368925244523642
"gene-LOC109623753|LOC109623753",6.65067283818935,5.9926227065941,2.04977240041491,2.9235551739213,0.00346058889571516,0.368925244523642
"gene-LOC109627701|LOC109627701",1625.76655965658,-1.36339452945867,0.466970391274326,-2.91965947934745,0.00350414047620303,0.369634363046662
"gene-adprhl1|adprhl1",6.42859680547049,5.94926216373199,2.04421914683758,2.91028590204506,0.00361098270883358,0.369782976073401
"gene-LOC109633448|LOC109633448",106.354444166716,1.60523696743741,0.550354173721538,2.91673443045352,0.00353716799339612,0.369782976073401
"gene-LOC109636712|LOC109636712",15.1793145023198,3.05022374792043,1.04780592470949,2.9110579316166,0.00360207224601734,0.369782976073401
"gene-LOC109637834|LOC109637834",1524.96894908687,1.49143034718511,0.51193110698324,2.9133419064412,0.00357582847575875,0.369782976073401
"gene-LOC109644835|LOC109644835",6.15870638465855,5.89673490366619,2.02519827151455,2.91168276538983,0.00359487530722816,0.369782976073401
"gene-LOC109646299|LOC109646299",285.272536809222,5.43290175436194,1.86792975115641,2.9085150290039,0.00363149721053011,0.369782976073401
"gene-LOC109624653|LOC109624653",353.03059503895,1.99650172271888,0.688764796713878,2.89866981042623,0.00374749317258786,0.371288208135475
"gene-LOC109625463|LOC109625463",454.50922070878,1.65768497879098,0.570912084852529,2.90357311182013,0.00368930819397881,0.371288208135475
"gene-LOC109626036|LOC109626036",165.805722526121,2.10806213848249,0.727780341436847,2.89656372734742,0.00377274008039566,0.371288208135475
"gene-LOC109628425|LOC109628425",13.9275817519773,7.06708718918636,2.43889012898209,2.89766525568576,0.00375951616813535,0.371288208135475
"gene-slc25a20|slc25a20",34.0527428147073,2.42370468561655,0.835327481790771,2.90150239091934,0.00371377945383053,0.371288208135475
"gene-LOC109643098|LOC109643098",187.455815028008,1.47514480969661,0.508902875450324,2.89867650755808,0.00374741313549104,0.371288208135475
"gene-rnf208|rnf208",31.3208344997839,4.14835929432769,1.43401249364193,2.89283343954152,0.00381783698683218,0.373638979777976
"gene-LOC109624980|LOC109624980",351.673359440822,-0.806576439317792,0.279905192838825,-2.88160584352658,0.00395654325332066,0.385074397516557
"gene-blm|blm",170.929993693768,-1.30651934812728,0.454219203079075,-2.87640711636718,0.00402230555800263,0.388629161150121
"gene-LOC109636119|LOC109636119",134.380104095023,1.12508100240266,0.391299696984914,2.87524117977029,0.00403718985527204,0.388629161150121
"gene-LOC109632540|LOC109632540",31225.9526634408,6.37979430103765,2.22500280959893,2.86731966068287,0.0041396465514147,0.39632616113979
"gene-LOC109643389|LOC109643389",1567.45627476335,-1.24385525919835,0.435820645917224,-2.85405308548552,0.00431653177562273,0.408817332039624
"gene-LOC109644535|LOC109644535",535.254716579837,1.21257340526951,0.4246235561455,2.85564328149052,0.00429497386381249,0.408817332039624
"gene-LOC109624951|LOC109624951",274.089729402687,1.87648850561831,0.662140483413301,2.83397338272554,0.00459731610362779,0.427753660348143
"gene-LOC109626040|LOC109626040",226.121021164971,0.92506636290116,0.326280152874516,2.83519041765599,0.00457983789992851,0.427753660348143
"gene-ifrd1|ifrd1",2301.92844062845,1.95118536173021,0.688772805739711,2.83284320384096,0.0046136010142,0.427753660348143
"gene-LOC109633328|LOC109633328",336.059502802433,1.77518652592823,0.62653755631712,2.83332819881227,0.00460660626367208,0.427753660348143
"gene-LOC109625324|LOC109625324",141.446726670545,1.48394731933683,0.52466791787836,2.82835536302197,0.00467878379649224,0.429278413328163
"gene-LOC109644382|LOC109644382",5.85607840035957,-6.26639418671831,2.21510668197114,-2.82893561638399,0.00467030934499068,0.429278413328163
"gene-LOC109639757|LOC109639757",11130.0075742195,1.11978020423155,0.396204018633796,2.82627169732609,0.00470933007888504,0.429842272899683
